tweet_text,adj,question,answer_a,answer_b
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,romantic,Would this statment be described as romantic?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,friendly,Would this statment be described as friendly?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,clever,Would this statment be described as clever?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,compassionate,Would this statment be described as compassionate?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,aggressive,Would this statment be described as aggressive?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,cynical,Would this statment be described as cynical?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,grumpy,Would this statment be described as grumpy?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,nervous,Would this statment be described as nervous?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,defensive,Would this statment be described as defensive?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,arrogant,Would this statment be described as arrogant?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,impulsive,Would this statment be described as impulsive?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,patronizing,Would this statment be described as patronizing?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,sullen,Would this statment be described as sullen?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,stubborn,Would this statment be described as stubborn?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,egotistical,Would this statment be described as egotistical?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,rude,Would this statment be described as rude?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,mean,Would this statment be described as mean?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,secretive,Would this statment be described as secretive?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,bossy,Would this statment be described as bossy?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,boastful,Would this statment be described as boastful?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,lazy,Would this statment be described as lazy?,Yes.,No.
Population collapse due to low birth rates is a much bigger risk to civilization than global warming,selfish,Would this statment be described as selfish?,Yes.,No.
@user Good summary,creative,Would this statment be described as creative?,Yes.,No.
@user Good summary,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user Good summary,generous,Would this statment be described as generous?,Yes.,No.
@user Good summary,decisive,Would this statment be described as decisive?,Yes.,No.
