tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,diplomatic,-10.04640765829124,-12.35157561970354,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,affectionate,-10.04640765829124,-12.35157561970354,How can this statement be described?,affectionate,not affectionate
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,hardworking,-10.04640765829124,-12.35157561970354,How can this statement be described?,hardworking,not hardworking
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,observant,-10.04640765829124,-12.35157561970354,How can this statement be described?,observant,not observant
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,helpful,-10.04640765829124,-12.35157561970354,How can this statement be described?,helpful,not helpful
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,optimistic,-10.04640765829124,-12.35157561970354,How can this statement be described?,optimistic,not optimistic
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,honest,-10.04640765829124,-12.35157561970354,How can this statement be described?,honest,not honest
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,funny,-10.04640765829124,-12.35157561970354,How can this statement be described?,funny,not funny
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,amusing,-10.04640765829124,-12.35157561970354,How can this statement be described?,amusing,not amusing
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,calm,-10.04640765829124,-12.35157561970354,How can this statement be described?,calm,not calm
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,polite,-10.04640765829124,-12.35157561970354,How can this statement be described?,polite,not polite
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,charismatic,-10.04640765829124,-12.35157561970354,How can this statement be described?,charismatic,not charismatic
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,romantic,-10.04640765829124,-12.35157561970354,How can this statement be described?,romantic,not romantic
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,friendly,-10.04640765829124,-12.35157561970354,How can this statement be described?,friendly,not friendly
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,clever,-10.04640765829124,-12.35157561970354,How can this statement be described?,clever,not clever
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,compassionate,-10.04640765829124,-12.35157561970354,How can this statement be described?,compassionate,not compassionate
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,aggressive,-10.04640765829124,-12.35157561970354,How can this statement be described?,aggressive,not aggressive
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,cynical,-10.04640765829124,-12.35157561970354,How can this statement be described?,cynical,not cynical
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,grumpy,-10.04640765829124,-12.35157561970354,How can this statement be described?,grumpy,not grumpy
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,nervous,-10.04640765829124,-12.35157561970354,How can this statement be described?,nervous,not nervous
