tweet_text,adj,question,answer_a,answer_b
Standup is my side-hustle,secretive,How can this statement be described?,secretive,not secretive
Standup is my side-hustle,bossy,How can this statement be described?,bossy,not bossy
Standup is my side-hustle,sarcastic,How can this statement be described?,sarcastic,not sarcastic
Standup is my side-hustle,irresponsible,How can this statement be described?,irresponsible,not irresponsible
Standup is my side-hustle,lazy,How can this statement be described?,lazy,not lazy
Standup is my side-hustle,selfish,How can this statement be described?,selfish,not selfish
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",creative,How can this statement be described?,creative,not creative
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",adventurous,How can this statement be described?,adventurous,not adventurous
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",generous,How can this statement be described?,generous,not generous
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",decisive,How can this statement be described?,decisive,not decisive
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",diplomatic,How can this statement be described?,diplomatic,not diplomatic
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",affectionate,How can this statement be described?,affectionate,not affectionate
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",hardworking,How can this statement be described?,hardworking,not hardworking
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",observant,How can this statement be described?,observant,not observant
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",helpful,How can this statement be described?,helpful,not helpful
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",optimistic,How can this statement be described?,optimistic,not optimistic
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",honest,How can this statement be described?,honest,not honest
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",funny,How can this statement be described?,funny,not funny
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",amusing,How can this statement be described?,amusing,not amusing
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",calm,How can this statement be described?,calm,not calm
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",polite,How can this statement be described?,polite,not polite
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",charismatic,How can this statement be described?,charismatic,not charismatic
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",romantic,How can this statement be described?,romantic,not romantic
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",friendly,How can this statement be described?,friendly,not friendly
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",clever,How can this statement be described?,clever,not clever
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",compassionate,How can this statement be described?,compassionate,not compassionate
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",aggressive,How can this statement be described?,aggressive,not aggressive
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",cynical,How can this statement be described?,cynical,not cynical
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",grumpy,How can this statement be described?,grumpy,not grumpy
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",nervous,How can this statement be described?,nervous,not nervous
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",defensive,How can this statement be described?,defensive,not defensive
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",arrogant,How can this statement be described?,arrogant,not arrogant
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",impulsive,How can this statement be described?,impulsive,not impulsive
"@user And I’m not buying Coca-Cola to put the cocaine back in, despite the extreme popularity of such a move",patronizing,How can this statement be described?,patronizing,not patronizing
