tweet_text,tweet_id,retweets,favorites,date,fav_to_follower_ratio,retweet_to_follower_ratio,prediction_creative,prediction_adventurous,prediction_generous,prediction_decisive,prediction_diplomatic,prediction_affectionate,prediction_hardworking,prediction_observant,prediction_helpful,prediction_optimistic,prediction_honest,prediction_funny,prediction_amusing,prediction_calm,prediction_polite,prediction_charismatic,prediction_romantic,prediction_friendly,prediction_clever,prediction_compassionate,prediction_aggressive,prediction_cynical,prediction_grumpy,prediction_nervous,prediction_defensive,prediction_arrogant,prediction_impulsive,prediction_patronizing,prediction_pessimistic,prediction_sullen,prediction_stubborn,prediction_egotistical,prediction_rude,prediction_mean,prediction_secretive,prediction_bossy,prediction_sarcastic,prediction_irresponsible,prediction_lazy,prediction_selfish
"Nice letter from Bill Nix, who would’ve been my prof at Stanford if I hadn’t put grad studies on (permanent) deferment http",1560720224588120064,7704,151218,2022-08-19,-6.536696294,-9.513679124,0.1442689598,0.9777867794,0.7720262408,0.9900671244,0.01039013267,0.9999258518,0.2220363766,0.9585613608,0.9998131394,0.7244709134,0.9145640135,0.02922253869,0.8703994751,0.6448037028,0.2267656624,0.01778128184,0.1568155736,0.8996436,0.9827153087,0.9978964329,0.862919867,0.2207983285,0.003205888905,0.7143003941,0.05526266992,0.2008171678,0.9993969202,0.0002273412101,0.8108911514,0.0001981585083,0.9998832941,0.002578143729,0.00583075732,0.5353444219,0.1978671998,0.711684227,0.07526171207,0.9138830304,0.1822156012,0.818461597
"@user Each fairing half is a fully capable reentry vehicle with its own thrusters, thermal protection, avionics &amp; sensor suite",1560711872344690691,1115,17407,2022-08-19,-8.698546374,-11.44656439,0.1929111034,0.5062726736,0.0008371350705,0.080159612,0.0004533006577,0.0005125259631,0.2333779186,0.1493690759,0.602232635,0.9905913472,0.005840627477,0.0007765460177,0.002023780253,0.02968576364,0.000841542671,0.2227527201,2.32E-05,0.0007331545348,0.9829789996,0.00802034419,0.7459276319,0.008481745608,0.03353287652,0.4566705227,0.5155369043,0.03942368925,0.05128782243,4.50E-06,0.02385582775,0.0002675453143,0.7680981159,0.001149017015,0.01400198042,0.3348640203,0.2812107503,0.0441769287,0.004321379587,0.003796961857,0.001836799551,0.001692040707
@user Free Willy was never free 😢,1560634159386992640,803,14508,2022-08-19,-8.880718577,-11.77481936,0.001297401614,0.001071898267,0.07720755041,0.1578185707,7.84E-06,0.01453587972,0.1548119932,0.201213479,0.002146869432,0.001538705314,5.59E-05,0.1886864156,0.9556791782,0.0001598867675,4.02E-06,0.01310302503,0.02551346645,2.34E-06,0.1060178354,0.05931396037,0.9389924407,0.9874364138,0.9678357244,0.7599580288,0.03494397923,0.7891821861,0.9983984828,0.02353182621,0.9492152333,0.2742284536,0.99995327,0.6367151141,0.8832157254,0.9992209673,0.01418464165,0.9483410716,0.9996166229,0.994212091,0.8553397655,0.9698475599
Still so grateful 🥹 http,1560508081729044480,31934,564423,2022-08-19,-5.219614828,-8.091747525,0.004570962396,0.0002724537044,0.9993957281,0.3673431575,0.001277513918,0.9982712269,0.1408096701,0.3907471001,0.9596016407,0.7227237225,0.09248176962,0.004681391176,0.1323234737,0.01510623191,0.002718070056,0.1496563703,0.06321103871,0.00640852889,0.0785106346,0.9938519001,0.004039953463,0.0007685107994,0.01602642611,0.9348406792,6.97E-05,0.0003673486935,0.9860692024,0.0001012254579,0.007905564271,0.0001412167767,0.9919682145,0.0002212908003,0.02036120556,0.1320032328,0.01498886105,0.07388437539,0.04990691319,0.1267909408,0.494720608,0.0003515753197
"@user @user There are many major code changes, so this will be an extra cautious rollout.

Releasing on 8/20 to ~1000 Tesla owners, then 10.69.1 next week to accommodate feedback &amp; release to ~10k customers, then 10.69.2 week after &amp; release to rest of FSD Beta.",1560503326105649153,433,4566,2022-08-19,-10.03678125,-12.39243635,0.273894608,5.99E-06,0.004054658115,4.50E-07,0.0341007784,0.002648543799,0.5662736297,0.9999699593,0.4447856545,0.08461673558,0.4597650468,0.0003822182771,0.0002819103829,0.99626863,0.4220846593,0.4375635087,0.0001631028717,0.03579103202,0.3924784362,0.7627011538,4.76E-07,0.002108072164,0.0001946922421,0.9999051094,0.0001547432912,6.78E-07,2.03E-07,4.21E-07,0.05689045414,3.25E-05,8.47E-05,2.62E-06,0.000407250569,0.1296766847,0.7595504522,0.0001690953941,0.0002635687997,9.28E-05,2.16E-05,0.0006121991319
@user Entropy,1560499044438495233,546,11631,2022-08-19,-9.101744851,-12.1605551,0.02019845508,0.01264498476,0.187982887,0.4217877388,0.001753863762,0.3743439615,0.4123407602,0.6862173676,0.4424544573,0.214151293,0.0120349424,0.001871699467,0.1323074847,0.07511128485,0.001481653308,0.1502577811,0.5792986751,0.001171718002,0.2836900949,0.6263142824,0.9445213675,0.8028188944,0.9763332009,0.9872946143,0.8079579473,0.9702845812,0.9992098808,0.002789217746,0.9414098859,0.1046755239,0.999694705,0.295992583,0.8374316096,0.6770971417,0.9409197569,0.6040617824,0.9944956899,0.9465082288,0.8257945776,0.7109929919
@user Worth hearing about Tesla Autopilot software/AI progress,1561157326291222536,537,10016,2022-08-21,-9.252078104,-12.1780191,0.002084438223,0.002328964416,0.003379264381,0.002014441881,0.0001969246223,0.009668366984,0.3004422188,0.70080024,0.7616519928,0.6682676077,0.009911010973,0.0006644973182,0.02322687209,0.01941076852,0.00135395606,0.001080251415,0.02563949116,0.001749309711,0.1210066006,0.01339320187,0.3101023734,0.05477782711,0.1353594512,0.8823605776,0.03732819855,0.04786739498,0.9677937627,0.0001401972258,0.5311165452,0.003152793739,0.9685524702,0.01035238989,0.1690835655,0.4801836312,0.8625219464,0.07216375321,0.6036472917,0.3039470315,0.03342754394,0.04735220969
"@user As mentioned previously, this is a major release, so we need to be cautious. Goes out to ~1000 Beta participants later today.",1561046217840332808,387,5372,2022-08-20,-9.875061639,-12.5055925,0.007429670542,0.0003790472692,0.0006048451178,2.96E-05,0.06604756415,0.0009427821497,0.4744109809,0.9988747239,0.04020519927,0.08242325485,0.008348586038,0.0001681560825,0.001324083772,0.9703731537,0.03258321807,0.1264260709,0.0005913103814,0.001335561741,0.3944297433,0.1250522286,6.43E-05,0.05844770744,0.005252763629,0.9999967813,0.01686446182,0.0002386345295,0.07921540737,4.88E-06,0.708982408,0.0007400294417,0.212748915,0.0003742109984,0.005907982122,0.1052122936,0.9979760051,0.04994199425,0.009310967289,0.00947897695,0.01148601715,0.03098976053
Neuralink progress update show &amp; tell on October 31 st (Halloween),1561608534629965826,7169,97075,2022-08-22,-6.981526118,-9.587243819,0.02089287713,0.006398189347,0.07300791889,0.0004368947702,0.001826701686,0.02435859665,0.7947683334,0.5231112242,0.6085703373,0.7191494107,0.006446853746,0.01304032747,0.3805808723,0.2065913081,0.001064112876,0.01754871197,0.486658603,0.005077632144,0.6154307127,0.3936711848,0.5639790297,0.3793161809,0.3236584663,0.9116235971,0.004640335217,0.8022894263,0.9866045117,0.0001143208356,0.8434054255,0.0464283824,0.9989151955,0.09397333115,0.133585915,0.4894921482,0.3993292749,0.7743315697,0.9749296904,0.2081146538,0.5408990383,0.6586481929
"2 main goals this year: 

- Starship to orbit
- FSD wide release

Many other things, of course, but those are the 2 giant kahunas. Will require insane work by many super talented people, but, if anyone can do it, they can. 

It is an honor to work with such awesome human beings.",1561607860101996544,5850,75439,2022-08-22,-7.233685611,-9.790568333,0.09520347416,0.6984912753,0.0629048273,0.009811572731,0.003177491017,0.9987200499,0.7619174719,0.04502957314,0.07612241805,0.9999985695,0.1056196988,0.005545786582,0.299238354,0.5002462268,0.03565090522,0.9283382893,0.002962363884,0.3009617329,0.1781571805,0.1978891939,0.9167916775,0.0003986663942,0.0004496338079,0.4752497375,8.71E-06,0.000197901536,0.7022172213,4.73E-08,0.0003530208778,3.58E-06,0.1909692287,1.84E-07,0.001357626286,0.01380139776,0.01053374726,0.0001622721611,0.001573868911,0.004639169667,0.002349107061,7.21E-05
It is the fastest way to get between one downtown and another with known physics (and the Standard Model is proving quiet resilient)!,1561605094344466432,907,15983,2022-08-22,-8.785484337,-11.65462282,0.02525164932,0.9897353649,0.02627378702,0.501259625,0.0007652339991,0.02366708405,0.7535771728,0.5284084082,0.990044117,0.9999719858,0.08452861011,0.00274123135,0.04111406952,0.2236307114,0.005194862839,0.6386671662,0.0001858020405,0.06040266529,0.997718215,0.1341920942,0.5864918232,0.0008335396415,0.006982464343,0.09133306146,0.0009119770257,0.002102572238,0.001556317438,4.14E-06,0.0001678281988,0.0002182145836,0.9471105933,0.003980887122,0.002373273252,0.5966013074,0.0002884463756,0.05827415362,0.0004285044852,0.01132627949,0.02151583508,0.003113211365
Would be cool to do a (much simplified) Hyperloop demo tunnel between maybe Austin &amp; San Antonio?,1561604589962625025,1409,23807,2022-08-22,-8.387030406,-11.21412983,0.8663153052,0.9839699864,0.03560951725,0.0001592828194,0.002898707986,0.002649135888,0.2982274294,0.6632908583,0.7092997432,0.9960542917,0.2707748115,0.001085254597,0.02333477885,0.0132524576,0.01208518166,0.06921233982,0.00396711519,0.01881955564,0.9512293339,0.3995753229,0.4081330001,0.1139192879,0.02967122383,0.8721194863,0.001084164367,0.006533010397,0.9476007223,3.60E-05,0.1013893485,0.001441362896,0.8498188853,0.0004434210714,0.02093185671,0.6313944459,0.1012256816,0.02671097033,0.1048969477,0.07092581689,0.03459134325,0.003654561006
Now @user tunnels are in active use in Vegas. Try it if you’re in town. Will be expanding to connect all major destinations in Vegas plus airport.,1561604107726716928,706,11991,2022-08-22,-9.072853693,-11.9051501,0.2796826363,0.004547216464,0.002951989882,0.01147602778,6.09E-05,0.003850887064,0.609808743,0.2207416296,0.9989026785,0.9999929667,0.02279346436,0.003959015943,0.1421492547,0.06926769763,0.0122366054,0.1693029106,0.000717158895,0.1700399816,0.9951975942,0.4017459154,0.3612529635,0.03332554922,0.011889752,0.1257575303,0.0001520776714,0.1576205492,0.8210520744,1.76E-06,0.004861766472,0.0001095206972,0.1439577788,0.002489720471,0.01437163912,0.004907966591,0.01371528115,0.01205480751,0.04159223661,0.01307687629,0.01599118114,0.005108734127
Funny how there are often simultaneous reactions saying “it’s impossible” and “it was already done 3000 years ago”,1561602929957691392,581,11464,2022-08-22,-9.11779837,-12.10001458,7.46E-05,0.008282114752,0.004732810427,0.002995329909,0.0003256350756,0.001662254566,0.1585236341,0.2411065996,0.001795254182,0.004724862985,4.24E-05,0.9999996424,0.9999995232,0.0002429614397,9.20E-05,0.001820609439,0.0006451190566,0.000610233692,0.6370271444,0.004910407588,0.07605748624,0.7859750986,0.008940167725,0.04726272449,0.08537622541,0.9847589135,0.05843728781,0.01129978243,0.7756726742,0.0009153049905,0.9985836744,0.9189637303,0.03882808611,0.9201129079,0.003903597826,0.07734887302,0.9914814234,0.6968204975,0.1908113211,0.05289300904
"@user @user Glad it’s working out! Thanks for giving us this tough case to solve. That’s what field testing is all about.

This early version of 10.69 is being extra cautious, so waits for a moderately big gap in traffic to cross. Upcoming releases will do better in heavy traffic.",1561429523899482112,504,8315,2022-08-21,-9.438948948,-12.24218907,0.02716678567,2.69E-06,0.0006890640361,9.58E-07,0.003998402972,0.08961304277,0.4832904935,0.9970988035,0.9647212029,0.453271538,0.1254505366,0.0006141812773,0.006293795537,0.983024478,0.3918611407,0.2066141218,4.11E-05,0.9222020507,0.2149829865,0.03423571959,2.96E-07,0.0006682703388,1.18E-07,0.9078655839,0.003175861901,1.44E-07,1.09E-06,1.39E-07,0.002009589458,5.18E-06,0.0005613626563,1.86E-07,1.08E-05,0.005254323594,0.009723731317,5.84E-05,0.000117653457,1.26E-05,2.27E-05,3.39E-05
@user @user Just wanted to emphasize again that our awesome Tesla software/AI team is who really deserves the credit. The talent level at Tesla is incredible.,1561428443484536835,1409,24168,2022-08-21,-8.371980617,-11.21412983,0.1194978282,0.01016118471,0.01898057759,0.4635134041,0.006196492352,0.9775329232,0.3251969218,0.3892193139,0.6855844855,0.9983830452,0.0004574109917,0.001839888166,0.05016442388,0.05642901734,0.04181088507,0.01225322112,0.0001381124457,0.0152808819,0.9458038807,0.0237179175,0.05363542587,0.01110198069,0.006380268838,0.3385426402,0.002421719022,0.005071084481,0.9431317449,1.83E-05,0.0632539615,3.29E-05,0.2207355797,9.95E-06,0.000410047418,0.02031190507,0.01006888039,0.001823525876,0.02941304632,0.1032617837,0.01036946755,0.008877797984
"Note, you can upgrade your existing car to FSD in 2 mins via the Tesla app",1561362967945531395,1444,24788,2022-08-21,-8.346650396,-11.18959302,0.02027523518,0.4923347235,0.003799854312,0.08300677687,0.0002413867333,0.00261489884,0.1991633028,0.5731236339,0.9980127811,0.9593188167,0.01875110343,0.001441143104,0.04596108571,0.01484563854,0.0003087987716,0.037271332,0.0003073510597,0.005676244851,0.9728431702,0.580399096,0.04213860631,0.02543551847,0.05151467398,0.125941813,0.0004619562533,0.003539014142,0.7555464506,1.71E-05,0.05530010164,0.001108312979,0.3910420835,0.0001923930831,0.03055465221,0.4415235519,0.0106505109,0.01498797443,0.09983251989,0.09698180109,0.01728216372,0.002597836079
"After wide release of FSD Beta 10.69.2, price of FSD will rise to $15k in North America on September 5th. 

Current price will be honored for orders made before Sept 5th, but delivered later.",1561362640261226499,3145,39424,2022-08-21,-7.882635293,-10.41119617,0.02582255192,0.04235405847,0.0003028521314,0.3812847137,0.000238850087,0.005320568569,0.5122184157,0.9716858864,0.09311291575,0.8916668296,0.3246998787,0.002360963263,0.02984300815,0.2418894023,0.01088187657,0.1227248758,0.000216438988,0.00521535147,0.744181931,0.05899636447,0.9457034469,0.17864196,0.05135177821,0.1241916344,0.0008815213223,0.153399989,0.8768047094,4.92E-06,0.5813667178,0.002260230016,0.3156987131,0.002212107182,0.003643183503,0.6336324215,0.03403968737,0.2087314129,0.05007082969,0.1828209162,0.07109319419,0.01213329006
"FSD Beta 10.69 started rolling out to Tesla owners last night. This build is a big step forward!

10.69.1 probably end of week with wider release.

1069.2 in a few weeks should be good enough to provide to all FSD Beta participants.",1561361064163516417,2039,24087,2022-08-21,-8.375337785,-10.84455057,0.004237361718,0.01024922077,0.002296576509,0.02485930547,0.0003677481145,0.0192573797,0.7180857658,0.3595545292,0.6773971319,0.9999998808,0.07654381543,0.007790923584,0.02274765261,0.389977932,0.00272785197,0.05057192966,0.001107495045,0.01135841478,0.09598853439,0.06624700874,0.07692720741,0.02245118096,0.01006533112,0.07312272489,0.0003673145839,0.08879067749,0.03985201567,1.85E-05,0.0003567699168,0.0006760199904,0.08315836638,0.002300569788,0.03539759666,0.07205020636,0.01715971529,0.03404755145,0.01848913915,0.01932615414,0.01246865746,0.02911991626
"@user @user Tesla Autopilot/AI team did great work with 10.69! Some point releases needed for polish, so 10.69.2 should really shine.",1561332565960806400,854,14799,2022-08-21,-8.86245045,-11.71483415,0.05612590164,0.05503776297,0.002958802972,0.0004920462961,0.000689599372,0.2384545803,0.8279117346,0.7398040891,0.9960445166,0.9999986887,0.1590151489,0.006275808439,0.2822845876,0.5392445922,0.1692066491,0.3630443811,0.004464603961,0.1451868415,0.9609561563,0.02954626083,0.1117827073,0.03240198269,0.007553146686,0.236134395,0.0002494365035,0.01317434292,0.9107021689,6.10E-06,0.009201211855,0.000468496175,0.1130814627,0.000121686724,0.001971607329,0.01132294256,0.2877956927,0.04298922047,0.1077666432,0.02004363947,0.001575753675,0.01506440528
The course of civilization is not always upward http,1562340989775511552,3226,34164,2022-08-24,-8.027754563,-10.38768404,0.006241608411,0.01516628452,0.09914486855,0.03048060089,0.002701749327,0.009239780717,0.1166230589,0.5619184971,0.309497416,0.0003568467509,0.05107009411,0.02017962001,0.1808468252,0.04805319756,0.0009032281232,0.09231078625,0.05997686088,0.0008523538127,0.1761153936,0.5430055261,0.5244017839,0.5277531743,0.4787606001,0.7301732302,0.008143536747,0.07344222814,0.9846006036,2.39E-05,0.9255291224,0.02230002917,0.9892637134,0.008808259852,0.04256721959,0.9075021744,0.01116642077,0.5721647143,0.6046490073,0.2603657246,0.4107556939,0.1739284694
@user True,1562316090151038977,383,8881,2022-08-24,-9.375012857,-12.51864731,0.008834677748,0.07872322947,0.5375365019,0.6634421945,0.007519806735,0.3067764044,0.6171628833,0.7555866241,0.4122227728,0.2140700817,0.0397956185,0.0008993277443,0.06623534858,0.04627512768,0.001707283081,0.6893892884,0.6358035803,0.001562777907,0.1815609634,0.5302250385,0.9767467976,0.7710220814,0.970451951,0.992190063,0.4866123497,0.9406296015,0.9994829893,0.003500062274,0.9783016443,0.1395897567,0.9999649525,0.4893387556,0.8289385438,0.9463016391,0.9688251019,0.8233946562,0.9867663383,0.9614807367,0.9696785808,0.9516804218
Mechazilla loads Starship on launchpad http,1562314849912119296,10986,160015,2022-08-24,-6.48365946,-9.162305286,0.02278371342,0.2845384181,0.02425505407,0.1235314384,0.0002692059206,0.01235610712,0.3803600371,0.4719338119,0.3813554347,0.3596052229,0.006575621199,0.003722375259,0.251011014,0.01287692972,0.0003761801636,0.0009323379491,0.1882776618,0.0005697148154,0.7837369442,0.1029712409,0.8815428019,0.4737825692,0.306296587,0.8244205117,0.1002130508,0.7637600303,0.9951590896,0.001094003441,0.4874018133,0.01107231714,0.9953547716,0.1828125417,0.1702602506,0.3763435185,0.8017649055,0.5308719277,0.9575194716,0.7375868559,0.2873834074,0.7451023459
@user 10.69 is in limited release for a reason. Please do not ask to be included in early beta releases and then complain.,1562157209513066501,1255,33376,2022-08-23,-8.051089942,-11.33179145,0.04995232075,0.799074769,1.61E-06,0.02689465322,0.0230229944,3.64E-05,0.4784748256,0.8709028959,0.04779373854,0.3522124887,0.09063774347,0.0007793059922,0.002934837248,0.1131589562,0.03049773909,0.277502954,0.000969779212,0.02594435774,0.110878855,0.6722025871,0.03152145445,0.111566864,0.02776508033,0.6180235744,0.002095598727,0.001114539686,0.8095160127,6.94E-06,0.5970155001,0.001225777669,0.2371793687,0.00142379466,0.009758081287,0.659520328,0.7578215003,0.08421121538,0.1148006842,0.2120789737,0.002659846097,0.02376268245
"So spam prevalence *was* shared with the board, but the board chose not disclose that to the public … http",1562135640598528000,3387,24230,2022-08-23,-8.371335486,-10.33898245,0.0002288899996,0.9996995926,0.0002848376462,0.003286586143,0.0058368803,0.0003157627652,0.1318564117,0.1498449743,0.0001022081051,0.002817982109,4.41E-08,0.002817793284,0.0357631892,0.001986816991,0.0004340781306,0.03579905257,0.000105858926,0.000209408754,0.03527128324,0.009542934597,0.7179181576,0.5064788461,0.2917749584,0.3461206257,0.03743714094,0.1223664656,0.5873363018,0.0001281499717,0.6035593748,0.00301198964,0.9580218792,0.01505998336,0.01592803746,0.6611061692,0.9999390841,0.1212676466,0.09686391801,0.9997535348,0.9910786748,0.9742327929
@user Important thread,1562133293562314752,893,18957,2022-08-23,-8.616753764,-11.67209572,0.006282241549,0.01127044018,0.6332492828,0.6704899669,0.004036908038,0.3784942925,0.4122001827,0.6658848524,0.2253914028,0.4639972448,0.02993841656,0.0004590645258,0.02058747038,0.08202218264,0.001019909396,0.4850959182,0.7264231443,0.001785291941,0.08204945177,0.5009696484,0.9877820611,0.8585557342,0.9926065207,0.9964494705,0.754637599,0.9370141625,0.9996763468,0.005419186316,0.988370657,0.1003144458,0.9999780655,0.7245430946,0.9241499305,0.8621082306,0.905938983,0.8722416759,0.9933752418,0.9904829264,0.973002851,0.9812735319
